timeTick, roll, pitch, yaw, accX, accY, accZ, baro, m1, m2, m3, m4, thrust, vbat, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0
52061, 1.4980292320251465, -1.5203365087509155, -1.1233532428741455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.06478030979633331, 0.35763928294181824, 0.05886856094002724, 0.018262604937771734, -0.04069818433981709, -0.0031255352977816266
52071, 1.4980124235153198, -1.5221481323242188, -1.1229723691940308, -0.027642235159873962, 0.027162890881299973, 0.9989643096923828, 0.3226165771484375, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06471279263496399, 0.3575720489025116, 0.05881645530462265, -0.004571669110778026, -0.02324557872037758, -0.00909432491168563
52081, 1.4973491430282593, -1.5213385820388794, -1.1229708194732666, -0.026804063469171524, 0.02652737684547901, 0.999030351638794, 0.3226165771484375, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06476358324289322, 0.3576467037200928, 0.05883580073714256, 0.0246872428172725, -0.04737971357744186, -0.0047789610200322
52091, 1.4977232217788696, -1.5204962491989136, -1.1232746839523315, -0.025337517261505127, 0.026213545352220535, 0.998664140701294, 0.30074310302734375, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06478975713253021, 0.35765209794044495, 0.05883922055363655, 0.02256342705613714, -0.052000194371970565, 0.0021154442731356957
52101, 1.4974793195724487, -1.5199520587921143, -1.1231526136398315, -0.025985881686210632, 0.027070971205830574, 0.9992087483406067, 0.30074310302734375, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06478305906057358, 0.3576405644416809, 0.05883064121007919, 0.028417263134986548, -0.04564459375473007, -0.007410231357239058
52111, 1.4968417882919312, -1.5212492942810059, -1.123965859413147, -0.02585279382765293, 0.02599179558455944, 1.0002570152282715, 0.28433990478515625, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06477769464254379, 0.3576301336288452, 0.05888265371322632, 0.028265489640971014, -0.04718852879815927, -0.013408417793392132
52121, 1.4970403909683228, -1.5218865871429443, -1.123688817024231, -0.02638467215001583, 0.025096872821450233, 0.9991494417190552, 0.28433990478515625, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06477798521518707, 0.3576486110687256, 0.05886482074856758, 0.021631486309739892, -0.0463419660156319, -0.003550842241647227
52131, 1.4978405237197876, -1.5212949514389038, -1.124953269958496, -0.025444649159908295, 0.02624872885644436, 1.0014457702636719, 0.27066802978515625, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06478718668222427, 0.35763081908226013, 0.05885839834809303, 0.02969193091223857, -0.04810054889702542, -0.010614199902790606
52141, 1.498870611190796, -1.5201876163482666, -1.1251612901687622, -0.02588026598095894, 0.026226967573165894, 1.0021779537200928, 0.27066802978515625, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.0647001564502716, 0.35758477449417114, 0.05880763381719589, -0.0009747568330377933, -0.014215272691160408, -0.010007386848895837
52151, 1.4970145225524902, -1.5187429189682007, -1.1261718273162842, -0.02572006918489933, 0.024698596447706223, 1.001664161682129, 0.27339935302734375, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.0646975189447403, 0.3575825095176697, 0.058792613446712494, 0.00956295322997951, -0.023657477980748354, -0.007004198826968473
52161, 1.4982210397720337, -1.5194132328033447, -1.1263706684112549, -0.02531055174767971, 0.02298242412507534, 1.0022095441818237, 0.27339935302734375, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.0647898018360138, 0.357645720243454, 0.0588517040014267, 0.022954527918758925, -0.042606692185898964, -0.0035414509896935058
52171, 1.4982930421829224, -1.5194482803344727, -1.1277167797088623, -0.025450754910707474, 0.025868535041809082, 1.001678228378296, 0.2105255126953125, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06470097601413727, 0.35758790373802185, 0.058797139674425125, 0.004432769722374457, -0.014868799137815358, -0.0051125448764726975
52181, 1.4986999034881592, -1.5197300910949707, -1.127827525138855, -0.02678123489022255, 0.027038373053073883, 1.0003019571304321, 0.2105255126953125, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06470207124948502, 0.357583224773407, 0.05881316587328911, -0.010180712691466743, -0.022723329606776588, -0.014517252395730295
52191, 1.4995720386505127, -1.5184311866760254, -1.1273646354675293, -0.026369446888566017, 0.026214230805635452, 0.9997486472129822, 0.259735107421875, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06478165090084076, 0.3576353192329407, 0.05887395888566971, 0.03045242867052556, -0.04628067202042985, -0.004696955946922582
52201, 1.5003583431243896, -1.5188612937927246, -1.1280168294906616, -0.024529099464416504, 0.024718856438994408, 1.0003230571746826, 0.259735107421875, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06477895379066467, 0.35764116048812866, 0.058856699615716934, 0.020179567540034925, -0.04877481025599195, -0.006550629745541896
52211, 1.499812364578247, -1.5185803174972534, -1.1280590295791626, -0.024921951815485954, 0.026277389377355576, 0.9987484812736511, 0.1995849609375, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06478273868560791, 0.35763612389564514, 0.0588715597987175, 0.021388422801898625, -0.0452656107806888, -0.014304248092653819
52221, 1.4993691444396973, -1.517872929573059, -1.1274566650390625, -0.027476731687784195, 0.025632934644818306, 1.0002517700195312, 0.1995849609375, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06476788222789764, 0.3576367199420929, 0.05884435772895813, 0.0239593268748901, -0.04229254074840583, -0.006115458717272019
52231, 1.4997063875198364, -1.5195202827453613, -1.1279793977737427, -0.025871070101857185, 0.025420689955353737, 1.0006803274154663, 0.19684600830078125, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06478091329336166, 0.35763540863990784, 0.05889121815562248, 0.019083034843610427, -0.05686116715909861, -0.010936280647028715
52241, 1.4990497827529907, -1.5188251733779907, -1.1280697584152222, -0.024861011654138565, 0.026115618646144867, 1.0003225803375244, 0.19684600830078125, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06478031724691391, 0.3576294183731079, 0.058870021253824234, 0.020739210229069358, -0.04277114609314481, -0.004624735315933478
52251, 1.4988890886306763, -1.5193216800689697, -1.1290572881698608, -0.027857640758156776, 0.02544577233493328, 1.0004847049713135, 0.20505523681640625, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06477826833724976, 0.3576448857784271, 0.058856844902038574, 0.024659524171730892, -0.05191036605253885, -0.011848106956568063
52261, 1.4974864721298218, -1.5204172134399414, -1.1298731565475464, -0.02655133232474327, 0.02664850279688835, 0.9998797178268433, 0.20505523681640625, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06476398557424545, 0.3575328588485718, 0.058599796146154404, 0.08166656934336027, 0.02904139491167257, 0.056145260880945284
52271, 1.49685537815094, -1.5189191102981567, -1.1293885707855225, -0.02599293366074562, 0.02441493794322014, 0.9995601773262024, 0.2132568359375, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06478065252304077, 0.3576495945453644, 0.058865636587142944, 0.02153341906007087, -0.04933051150064216, -0.013473709616926418
52281, 1.4964642524719238, -1.5192557573318481, -1.128912091255188, -0.027594398707151413, 0.025386864319443703, 1.0013072490692139, 0.2132568359375, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06478634476661682, 0.3576456308364868, 0.05886281654238701, 0.020289233867464545, -0.05215272731553, -0.00247493264984734
52291, 1.4953680038452148, -1.5204256772994995, -1.1295866966247559, -0.026412324979901314, 0.02473081834614277, 1.0008103847503662, 0.2624664306640625, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06479135155677795, 0.35762840509414673, 0.05882546305656433, 0.016331299760575513, -0.04788902275038254, -0.013541485076700024
52301, 1.4950544834136963, -1.5186688899993896, -1.1286506652832031, -0.02709701471030712, 0.025024309754371643, 1.0015360116958618, 0.2624664306640625, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06478605419397354, 0.3576478064060211, 0.058866433799266815, 0.02006156987403823, -0.04589516197123089, -0.007401501199653179
52311, 1.4943434000015259, -1.5204216241836548, -1.1301937103271484, -0.026962943375110626, 0.024300765246152878, 1.0009498596191406, 0.22145843505859375, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.0647914856672287, 0.357625275850296, 0.058855973184108734, 0.014878597962691786, -0.038255444015646844, -0.015689856097804804
52321, 1.49359130859375, -1.520675539970398, -1.1304166316986084, -0.027815505862236023, 0.02509247697889805, 1.0021387338638306, 0.22145843505859375, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06478657573461533, 0.35764098167419434, 0.0588645339012146, 0.019478728803682434, -0.048223451799117356, -0.010430854492156865
52331, 1.493328332901001, -1.5205284357070923, -1.1291552782058716, -0.02739397995173931, 0.026004275307059288, 0.9998760223388672, 0.2406005859375, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.0647161602973938, 0.35757842659950256, 0.058820173144340515, -0.005906159542188248, -0.014034033756786357, -0.017157992399652086
52341, 1.4933103322982788, -1.5206608772277832, -1.1290205717086792, -0.025441907346248627, 0.025914203375577927, 0.9995790123939514, 0.2406005859375, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.0647723376750946, 0.3576456308364868, 0.05885354429483414, 0.023608712847428954, -0.04536140777750575, -0.003898497980066002
52351, 1.4922066926956177, -1.5207639932632446, -1.1294291019439697, -0.02332962304353714, 0.026945102959871292, 1.001573920249939, 0.2159881591796875, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06478699296712875, 0.357635498046875, 0.05887426808476448, 0.01967723228085258, -0.05411973312897089, -0.0034169181258615748
52361, 1.4917703866958618, -1.5216232538223267, -1.1293551921844482, -0.023860830813646317, 0.02539961412549019, 1.0017695426940918, 0.2159881591796875, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06477590650320053, 0.3576427102088928, 0.05888664722442627, 0.02675324440232065, -0.06022642113268262, -0.00888178267919018
52371, 1.4922293424606323, -1.5229504108428955, -1.1293398141860962, -0.02756425179541111, 0.026510540395975113, 1.0016536712646484, 0.166778564453125, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.064781054854393, 0.35763218998908997, 0.05887502431869507, 0.026652265227582368, -0.0602967758887587, 0.0008284371754924893
52381, 1.4923630952835083, -1.5224957466125488, -1.1290861368179321, -0.027158673852682114, 0.026966862380504608, 1.0006005764007568, 0.166778564453125, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06469858437776566, 0.35757046937942505, 0.058807123452425, 0.0038227752802323218, -0.014965885352552277, -0.011411184006490185
52391, 1.4913523197174072, -1.5234042406082153, -1.13071870803833, -0.024753328412771225, 0.028330855071544647, 1.0012730360031128, 0.25153350830078125, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06478006392717361, 0.3576609492301941, 0.05885705724358559, 0.027583818463203798, -0.04941433297869935, -0.0007849871293047833
52401, 1.4907857179641724, -1.5245217084884644, -1.1315287351608276, -0.024385327473282814, 0.025327976793050766, 1.000470519065857, 0.25153350830078125, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06470568478107452, 0.3575807511806488, 0.05882497876882553, -0.002499067452467715, -0.016735165032116583, -0.012185119351720284
52411, 1.490922212600708, -1.5242730379104614, -1.1320875883102417, -0.027598204091191292, 0.02566935122013092, 0.9988447427749634, 0.2570037841796875, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 8.211570739746094, -0.06476674973964691, 0.35764753818511963, 0.05884633585810661, 0.025311282412494106, -0.050436421335717796, 0.009902240711655035
