timeTick, roll, pitch, yaw, accX, accY, accZ, baro, m1, m2, m3, m4, thrust, vbat, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0
464066, 0.8429771661758423, -1.886483073234558, 2.0482370853424072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.682270884513855, -1.8455561399459839, 0.08897155523300171, 0.13538163432261127, -1.0041812226939726, -1.9473796511440506
464076, 0.8436597585678101, -1.8870025873184204, 2.047899007797241, -0.030115801841020584, 0.01470991875976324, 1.000417709350586, 0.06562042236328125, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 7.676033973693848, -1.6820199489593506, -1.8455607891082764, 0.08902706950902939, 0.14615359514559526, -0.9686680730895318, -1.9605088860039241
464086, 0.8430386781692505, -1.8875840902328491, 2.0466182231903076, -0.030866608023643494, 0.012633852660655975, 0.9986427426338196, 0.06562042236328125, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 7.676033973693848, -1.6822428703308105, -1.8454831838607788, 0.08894854038953781, 0.06420716257045325, -1.0202847522770924, -1.9437514964010416
464096, 0.842314600944519, -1.8873831033706665, 2.047100067138672, -0.029698602855205536, 0.013440480455756187, 0.9987064599990845, 0.0, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 7.676033973693848, -1.6822545528411865, -1.8455547094345093, 0.08898687362670898, 0.14169729846086285, -1.0078973311766504, -1.9501666039109553
464106, 0.8437092900276184, -1.8878926038742065, 2.0471951961517334, -0.02914334461092949, 0.01379634439945221, 0.9993937015533447, 0.0, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 7.676033973693848, -1.6821527481079102, -1.8455700874328613, 0.08903273195028305, 0.15165140560338097, -0.9728106223644204, -1.9726554133027758
464116, 0.8436868190765381, -1.888178825378418, 2.0461275577545166, -0.03025021404027939, 0.015698697417974472, 1.0009838342666626, 0.005462646484375, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 7.676033973693848, -1.6821388006210327, -1.8454862833023071, 0.08898559957742691, 0.08692668745069129, -0.9813577868984851, -1.9747291192349588
464126, 0.8444632291793823, -1.8884856700897217, 2.0463855266571045, -0.03353308141231537, 0.013488522730767727, 1.000718116760254, 0.005462646484375, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 7.676033973693848, -1.6822491884231567, -1.8455473184585571, 0.08901569992303848, 0.1363360193401326, -1.0054156188196828, -1.9563339661862356
464136, 0.8425095677375793, -1.8872216939926147, 2.044686794281006, -0.032227836549282074, 0.012247341684997082, 1.0021731853485107, -0.02187347412109375, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 7.676033973693848, -1.6822630167007446, -1.845479130744934, 0.08894272893667221, 0.0644586592708763, -1.005822311363687, -1.9485637186924325
464146, 0.8409610986709595, -1.887559413909912, 2.0443778038024902, -0.028943751007318497, 0.011676663532853127, 1.0013116598129272, -0.02187347412109375, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 7.695868015289307, -1.6821364164352417, -1.8455568552017212, 0.0890449732542038, 0.149998971848263, -0.9623715110423632, -1.976174804502935
464156, 0.8404706120491028, -1.8883843421936035, 2.0437729358673096, -0.028186894953250885, 0.012558067217469215, 1.0001826286315918, -0.03554534912109375, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 7.695868015289307, -1.6822503805160522, -1.845482587814331, 0.08896095305681229, 0.06785515703525856, -1.0210956368867699, -1.9476837548819441
