timeTick, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, otX1, otY1, otZ1, otRoll1, otPitch1, otYaw1, rlX1, rlY1, rlZ1, rlYaw1, dist1, PX1, PY1, PZ1, PYaw1, vx0, vy0, vz0, r0, vx1, vy1, vz1, r1
240641, 2.369987964630127, -0.44566574692726135, 1.5647077560424805, 0.5024263093965124, 4.504443921227363, 7.819247639674691, -0.04374616965651512, -1.4332680702209473, 2.048816680908203, -4.93406578990772, -177.17217633292788, -174.0940095961709, -2.6069724559783936, 1.0726217031478882, 0.8353466987609863, 56.59495162963867, 2.859072208404541, 0.005397523753345013, 0.017578942701220512, 0.032048847526311874, 0.009512761607766151, -0.09029698371887207, -1.0185385942459106, -0.3429091274738312, -0.0265724528580904, 0.5164761543273926, 0.5541217923164368, -0.03349629417061806, -0.012232780456542969
240651, 2.3737990856170654, -0.4513756334781647, 1.5642693042755127, 0.6119086475430884, 2.41708540612629, 8.57829377788816, -0.04126784950494766, -1.4288082122802734, 2.0484018325805664, -5.330145671706849, -177.11134122489062, -174.0560477017888, -2.600494384765625, 1.0851311683654785, 0.8364015221595764, 56.59374237060547, 2.8724000453948975, 0.005476255435496569, 0.017560938373208046, 0.032046638429164886, 0.009522167034447193, -0.08796365559101105, -1.0137439966201782, -0.3364931344985962, -0.02444547601044178, 0.5227733850479126, 0.5581845641136169, -0.04699624702334404, -0.02122839167714119
240671, 2.37872576713562, -0.4617368280887604, 1.5617371797561646, -0.13677669595048045, 2.682302780471616, 8.542270229121648, -0.03700771555304527, -1.4209696054458618, 2.0473430156707764, 5.311338358233288, -4.237855011543417, -4.869287531411291, -2.5872201919555664, 1.1098747253417969, 0.8382211327552795, 56.59080123901367, 2.87335205078125, 0.005637685302644968, 0.017522327601909637, 0.032044462859630585, 0.009540542960166931, -0.08569320291280746, -1.0103567838668823, -0.3340001702308655, -0.018183741718530655, 0.5268857479095459, 0.5544208288192749, -0.04631400853395462, -0.03279023617506027
240681, 2.38082218170166, -0.46586501598358154, 1.5595649480819702, -0.3830616474861674, 4.960838838044026, 7.294766260832746, -0.033682338893413544, -1.4155629873275757, 2.0471696853637695, -8.175241427531406, -178.17970276435526, -174.23410319463028, -2.5804624557495117, 1.1219433546066284, 0.8389590978622437, 56.58903884887695, 2.8562161922454834, 0.00572016229853034, 0.017502106726169586, 0.03204433619976044, 0.009549553506076336, -0.08403894305229187, -1.0040682554244995, -0.33015426993370056, -0.01777550019323826, 0.5295895934104919, 0.55937659740448, -0.043688297271728516, -0.04416832700371742
240701, 2.3852033615112305, -0.47495564818382263, 1.5593289136886597, 0.698276886998208, 1.8117983593484155, 8.125082820608084, -0.030507517978549004, -1.4095189571380615, 2.0462896823883057, -8.219339354595526, -177.75712145702147, -173.38303374290084, -2.5668561458587646, 1.1457772254943848, 0.8402201533317566, 56.58525466918945, 2.830512046813965, 0.005888028535991907, 0.01746191643178463, 0.032046250998973846, 0.009567167609930038, -0.08649647980928421, -1.0057328939437866, -0.31432557106018066, -0.019612135365605354, 0.5295895934104919, 0.55937659740448, -0.043688297271728516, -0.04416832700371742
240721, 2.3889451026916504, -0.48322468996047974, 1.556564450263977, 0.5788224460728346, 4.285637857465019, 8.812824342287007, -0.02568783424794674, -1.4035422801971436, 2.045064926147461, 6.997946130593716, -4.332234501188964, -5.865650761854945, -2.5540008544921875, 1.1716601848602295, 0.8429232835769653, 56.582191467285156, 2.8657360076904297, 0.0060597858391702175, 0.01742156781256199, 0.03205103427171707, 0.009584140963852406, -0.08273157477378845, -0.9950981736183167, -0.30534303188323975, -0.019622258841991425, 0.52865070104599, 0.5646030902862549, -0.025833630934357643, -0.06509804725646973
240731, 2.3920161724090576, -0.48903635144233704, 1.5564767122268677, 0.7965351314821185, 2.4231339826110627, 7.998492782517981, -0.023209860548377037, -1.4002504348754883, 2.0446317195892334, 7.260244290025723, -3.935690355519, -5.3924574301709205, -2.546846628189087, 1.1824520826339722, 0.8429726958274841, 56.57962417602539, 2.821944236755371, 0.00614764541387558, 0.017399784177541733, 0.03205385059118271, 0.009592556394636631, -0.08358044177293777, -0.991897702217102, -0.3063071370124817, -0.018461545929312706, 0.5309047698974609, 0.5670220851898193, -0.02416062355041504, -0.06523729115724564
240741, 2.394665002822876, -0.49318772554397583, 1.555559754371643, 0.7505065969692993, 2.235795737412815, 8.656891625617298, -0.021060869097709656, -1.3971867561340332, 2.044400453567505, 7.40594212925936, -3.0410715368530816, -4.9828486130035365, -2.540004014968872, 1.1944187879562378, 0.8437822461128235, 56.57754898071289, 2.8476481437683105, 0.006236638408154249, 0.01737840101122856, 0.032057780772447586, 0.009600619785487652, -0.08205387741327286, -0.9911760091781616, -0.3037702441215515, -0.01707773655653, 0.5314544439315796, 0.5707506537437439, -0.016943147405982018, -0.06358243525028229
240751, 2.3971192836761475, -0.4993896186351776, 1.55467689037323, 0.4171660721054533, 3.0747847507810775, 7.635720800370981, -0.01892673596739769, -1.3944138288497925, 2.0438125133514404, 7.580040416419877, -2.9501543739347937, -5.72834718523615, -2.533224105834961, 1.2067530155181885, 0.8448225855827332, 56.57563018798828, 2.854311943054199, 0.006327006500214338, 0.01735628955066204, 0.032062187790870667, 0.00960850715637207, -0.08016432821750641, -0.9918016195297241, -0.30604034662246704, -0.015490328893065453, 0.5339348316192627, 0.5734821557998657, -0.015605106018483639, -0.059239648282527924
240761, 2.4002230167388916, -0.5040233135223389, 1.554276943206787, 0.9089011431568129, 2.2629627107905605, 9.051250487389508, -0.01729785092175007, -1.3924283981323242, 2.043999195098877, -9.045025156637701, -179.9468890759766, -174.50226388100262, -2.525883197784424, 1.2174427509307861, 0.8448394536972046, 56.572906494140625, 2.8105199337005615, 0.006418575067073107, 0.017333852127194405, 0.0320669449865818, 0.009616310708224773, -0.08183883130550385, -0.9918577671051025, -0.30205827951431274, -0.011975029483437538, 0.5296849012374878, 0.5693545341491699, -0.013473301194608212, -0.05488047003746033
