timeTick, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, otX1, otY1, otZ1, otRoll1, otPitch1, otYaw1, rlX1, rlY1, rlZ1, rlYaw1, dist1, PX1, PY1, PZ1, PYaw1, vx0, vy0, vz0, r0, vx1, vy1, vz1, r1
349585, 1.515623927116394, -0.8738141059875488, 2.1370584964752197, 5.369751132532368, 4.447518193133845, 1.7275118295350578, -2.4096336364746094, -1.9203273057937622, 1.272536039352417, 2.1450902305391266, -0.38617427139848814, -3.556919755872425, -3.165987253189087, -2.3551878929138184, -0.006842729169875383, 0.31380805373191833, 4.026224136352539, 0.01252977829426527, 0.021239694207906723, 0.02600521594285965, 0.005607298109680414, 0.8631821870803833, -0.20954032242298126, 0.431020051240921, -0.11485976725816727, 0.079757459461689, -1.2880830764770508, 0.22397054731845856, -0.4599345922470093
349595, 1.5095714330673218, -0.8799166679382324, 2.136798858642578, 5.706388031304873, 3.991127208735378, -7.134333964759724, -2.411060094833374, -1.9214894771575928, 1.2787984609603882, 4.044236251729633, -1.684453131784693, -12.190979845005256, -3.167290210723877, -2.3746755123138428, -0.008483030833303928, 0.304374635219574, 4.037647724151611, 0.012944561429321766, 0.02128233015537262, 0.02604583092033863, 0.005505949258804321, 0.8303547501564026, -0.2299237847328186, 0.4269358515739441, -0.3513853847980499, 0.10566100478172302, -1.2447664737701416, 0.008994297124445438, -0.7932586073875427
349605, 1.5086636543273926, -0.8793899416923523, 2.1339521408081055, 10.203340989896544, 2.1214556147436383, -7.183919041490648, -2.4130377769470215, -1.9250365495681763, 1.2802326679229736, -0.7309970755340571, -0.6412935218874907, -12.95523985300993, -3.1667377948760986, -2.393148899078369, -0.011250586248934269, 0.2968355417251587, 4.016704082489014, 0.013156489469110966, 0.021290402859449387, 0.026068061590194702, 0.005455912556499243, 0.8106051683425903, -0.23870134353637695, 0.4261324405670166, -0.32005926966667175, 0.11949347704648972, -1.2256535291671753, 0.0026361518539488316, -0.774461030960083
349615, 1.5050767660140991, -0.8770586848258972, 2.1356709003448486, 6.510257507610787, 3.9078312509807915, 2.340643451181836, -2.414583683013916, -1.923532247543335, 1.2852898836135864, 0.649413734035312, -0.8665652017397747, -5.010156245357411, -3.165015459060669, -2.408306360244751, -0.013852475211024284, 0.2914051413536072, 3.978623867034912, 0.013329227454960346, 0.021334312856197357, 0.026090826839208603, 0.005407269112765789, 0.7896817922592163, -0.2476658821105957, 0.23361648619174957, -0.20713408291339874, 0.13211725652217865, -1.2005624771118164, -0.03087461367249489, -0.7413409352302551
349625, 1.5034915208816528, -0.8776575326919556, 2.135455369949341, 6.588547329653526, 4.066764130047773, 4.901240187151913, -2.415308952331543, -1.9198956489562988, 1.2862251996994019, 4.200589817321394, -0.23140174043103912, -2.2991163227301077, -3.163262367248535, -2.424604654312134, -0.015864573419094086, 0.2884383797645569, 4.006231784820557, 0.013329227454960346, 0.021334312856197357, 0.026090826839208603, 0.005407269112765789, 0.7896817922592163, -0.2476658821105957, 0.23361648619174957, -0.20713408291339874, 0.13211725652217865, -1.2005624771118164, -0.03087461367249489, -0.7413409352302551
349665, 1.4980950355529785, -0.8898451328277588, 2.1321139335632324, 5.38400906343921, 2.818228597198413, -4.456155942788065, -2.4150121212005615, -1.9238665103912354, 1.2935682535171509, 0.40191181794677233, -1.107747515872802, -11.241883998741756, -3.1311657428741455, -2.5210366249084473, -0.015397628769278526, 0.30194664001464844, 4.024319648742676, 0.014660242944955826, 0.021091734990477562, 0.026207340881228447, 0.0051975855603814125, 0.6679429411888123, -0.27050527930259705, 0.2893666625022888, -0.8223865032196045, 0.17542214691638947, -1.0812994241714478, 0.16297483444213867, 0.4639662504196167
349675, 1.4964566230773926, -0.889460027217865, 2.1314163208007812, 5.673587883001847, 2.412668664362087, -4.651950804600542, -2.4162683486938477, -1.926978588104248, 1.2965786457061768, -1.0043063635541243, -1.3141213958761284, -5.611609191636746, -3.1237001419067383, -2.5508906841278076, -0.012739554047584534, 0.3079513907432556, 4.167119979858398, 0.015031279064714909, 0.020937006920576096, 0.026230499148368835, 0.0051609817892313, 0.6415399312973022, -0.27401459217071533, 0.2527495324611664, -0.7798656821250916, 0.17583778500556946, -1.0570733547210693, 0.11375696212053299, 0.5884588360786438
349695, 1.4905866384506226, -0.8952158689498901, 2.130913019180298, 4.259762027297192, 2.8914655422647115, 5.027403035552174, -2.417386293411255, -1.9271832704544067, 1.3016356229782104, -0.42549235032772004, -2.677120603020171, -2.980899449922267, -3.114495038986206, -2.5920183658599854, -0.007229892536997795, 0.3308734595775604, 4.140463829040527, 0.0155577277764678, 0.020818054676055908, 0.026273837313055992, 0.005087083205580711, 0.5885381102561951, -0.277961790561676, 0.1494073122739792, -0.3511802554130554, 0.17151571810245514, -1.0059798955917358, 0.26146212220191956, 1.2013788223266602
349705, 1.4887045621871948, -0.9008165001869202, 2.129673719406128, 2.5033447243395415, 2.45138528777332, 4.760163686515496, -2.417092800140381, -1.9271905422210693, 1.303088903427124, -4.635617131304191, -1.968314646040028, -6.562592372858186, -3.1205766201019287, -2.6002163887023926, -0.004102238453924656, 0.34039610624313354, 4.161407947540283, 0.0155577277764678, 0.020818054676055908, 0.026273837313055992, 0.005087083205580711, 0.5631187558174133, -0.27606654167175293, 0.19541020691394806, -0.11748003959655762, 0.16697297990322113, -0.9831295013427734, 0.18484273552894592, 1.4002000093460083
349755, 1.4838294982910156, -0.9053353667259216, 2.127676248550415, 3.719471043436129, 1.622817976000448, -7.46509463957073, -2.4188122749328613, -1.9291092157363892, 1.3083176612854004, -2.148614903428604, -3.4744676753463466, -6.14594712575877, -3.179062604904175, -2.609790802001953, 0.008202158845961094, 0.3541542589664459, 4.146176338195801, 0.015917712822556496, 0.021350478753447533, 0.02638034150004387, 0.004909852985292673, 0.46888262033462524, -0.27344539761543274, 0.3681834936141968, -0.05599842965602875, 0.13050860166549683, -0.8665754795074463, 0.17831091582775116, 0.5104770064353943
