timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0
38181, 8.78838062286377, -1.8783031702041626, 1.6111561059951782, 0.4088924825191498, -1.4537854194641113, 1.565342903137207, 0.10989367216825485, -1.209145188331604, 0.3739975094795227, 0.24802778661251068, -0.9609161019325256, 1.78164803981781, 8.981079489099274, 1.1552390866531823, 1.357933297259911
38191, 9.13029956817627, -1.8998340368270874, 1.933895468711853, 0.4099805951118469, -1.4658175706863403, 1.5859723091125488, 0.10881248116493225, -1.2032132148742676, 0.5148015022277832, 0.2497456669807434, -0.9720941781997681, 1.7871848344802856, 10.698847958393374, 1.921019760316966, 4.4192727637024385
38201, 7.897133827209473, -1.5229744911193848, 3.3392107486724854, 0.4110555946826935, -1.4777963161468506, 1.6045387983322144, 0.1075013130903244, -1.1978751420974731, 0.5674038529396057, 0.2513617277145386, -0.9860653281211853, 1.7932777404785156, 10.245356329444657, 1.9164858427306228, 5.356462007179046
38211, 7.658211708068848, -1.7475234270095825, 3.18739914894104, 0.4121183454990387, -1.4897043704986572, 1.6083991527557373, 0.10627399384975433, -1.1908068656921387, 0.4814922511577606, 0.25191977620124817, -0.9931192994117737, 1.7985901832580566, 9.794165061488004, 1.18061544992878, 3.4421660950435573
38221, 8.841168403625488, -2.158806324005127, 2.740993022918701, 0.41316643357276917, -1.50153386592865, 1.6118735074996948, 0.1048075333237648, -1.1829495429992676, 0.47555452585220337, 0.2528916895389557, -1.0034091472625732, 1.802274465560913, 8.9107504453763, 0.8762137918330382, 1.8127074883593715
38231, 8.228818893432617, -2.3680291175842285, 3.3153560161590576, 0.41420847177505493, -1.5133075714111328, 1.6051584482192993, 0.10420238226652145, -1.1773688793182373, 0.3473062515258789, 0.2526220679283142, -1.0134658813476562, 1.8050832748413086, 8.986067231175806, 0.5474863018046392, 2.565040118748299
38241, 6.324071407318115, -2.979919672012329, 2.479715347290039, 0.41524738073349, -1.5250157117843628, 1.5991148948669434, 0.10389000922441483, -1.1708087921142578, 0.3455697298049927, 0.25350862741470337, -1.0270495414733887, 1.8092492818832397, 5.900225111401517, -0.02211515152902166, 1.5328182243332122
38251, 5.7830305099487305, -3.4977409839630127, 1.5347877740859985, 0.4162936806678772, -1.5366319417953491, 1.6128133535385132, 0.10463127493858337, -1.1616201400756836, 0.542866051197052, 0.2524307370185852, -1.0318317413330078, 1.815848708152771, 7.851584099988662, -0.884871007347158, 1.5329048639208547
38261, 6.914391040802002, -4.317166805267334, 0.285462349653244, 0.4173561632633209, -1.5481407642364502, 1.625141978263855, 0.10624910891056061, -1.150876760482788, 0.5332667231559753, 0.2530376613140106, -1.046146035194397, 1.8201608657836914, 5.740423544698288, -0.798736895771043, 2.203442498773122
38271, 5.529520511627197, -4.172069549560547, 0.6169692873954773, 0.41844192147254944, -1.5595672130584717, 1.6337764263153076, 0.10857602953910828, -1.1426409482955933, 0.5352935791015625, 0.2540552318096161, -1.05498206615448, 1.824257731437683, 4.817372172578032, -0.7687040502849527, -0.17193280303907416
38281, 5.234267234802246, -4.374450206756592, -0.16354447603225708, 0.41955387592315674, -1.5708850622177124, 1.641547441482544, 0.11119569838047028, -1.1317863464355469, 0.6009881496429443, 0.25796031951904297, -1.053067684173584, 1.8304780721664429, -14.010117374347876, -7.649895625823945, -158.9485791094289
38291, 6.4783453941345215, -4.732025146484375, -0.4710903465747833, 0.4206908941268921, -1.5820839405059814, 1.6381531953811646, 0.11370034515857697, -1.1198879480361938, 0.48211216926574707, 0.2536526322364807, -1.0701451301574707, 1.8346107006072998, 6.8904358377902, -1.6252221482073423, -1.168613414058509
38301, 5.042746543884277, -4.681558609008789, -1.236878514289856, 0.4218616783618927, -1.5931955575942993, 1.6350983381271362, 0.11707768589258194, -1.111163854598999, 0.4420407712459564, 0.2538486421108246, -1.0820555686950684, 1.8373275995254517, 4.790728448646481, -0.924138632739016, 2.2382212182596293
38311, 2.9763293266296387, -4.3069844245910645, 0.5914402604103088, 0.4230644702911377, -1.6042113304138184, 1.641916275024414, 0.12027982622385025, -1.1015795469284058, 0.563361644744873, 0.2540587782859802, -1.096165418624878, 1.8435379266738892, 3.0090743306257655, -0.9962575480697069, 0.8267197630454967
38321, 3.4200491905212402, -4.228724956512451, 0.6054553985595703, 0.4242909252643585, -1.61508047580719, 1.648052453994751, 0.12264455109834671, -1.0869194269180298, 0.5566156506538391, 0.2544153332710266, -1.098978877067566, 1.8472272157669067, 6.947693725816148, -0.364423249049878, -1.1179993582953986
38331, 4.051241397857666, -4.355879783630371, -1.8390016555786133, 0.42554038763046265, -1.62580144405365, 1.6576765775680542, 0.12494554370641708, -1.072091817855835, 0.6153198480606079, 0.2555319666862488, -1.1067397594451904, 1.8508331775665283, 2.5459292735713066, -1.310581566482199, -0.6775421518634616
38341, 2.351861000061035, -3.890864849090576, -0.26417088508605957, 0.42681238055229187, -1.6363999843597412, 1.6663382053375244, 0.12720027565956116, -1.0598584413528442, 0.6114169955253601, 0.2580227851867676, -1.119227409362793, 1.8582820892333984, 1.3624832584681037, 0.23810440041839342, 2.519030131125533
38351, 2.553684711456299, -3.5697684288024902, 1.2218034267425537, 0.42810046672821045, -1.6468636989593506, 1.6648396253585815, 0.12880828976631165, -1.046371579170227, 0.5419322848320007, 0.2961227297782898, -1.0916513204574585, 1.8733781576156616, -18.90945313815458, -10.03545267107728, 176.6288086107321
38361, 3.1797516345977783, -3.5079660415649414, 0.3468323051929474, 0.429395854473114, -1.657183289527893, 1.663490891456604, 0.1295391023159027, -1.0319578647613525, 0.5444524884223938, 0.2626824676990509, -1.138084888458252, 1.8676155805587769, 2.4180917559555386, -0.13336442892887135, 1.6317852276759128
38371, 1.702242136001587, -3.109990358352661, 0.7530072927474976, 0.43069636821746826, -1.6673678159713745, 1.658721685409546, 0.13005271553993225, -1.0184491872787476, 0.4320262372493744, 0.26563403010368347, -1.1534688472747803, 1.8726829290390015, -0.7883513520394136, 0.45208308682393294, 2.4934630748131705
38381, -0.880989670753479, -2.67729115486145, 3.0849459171295166, 0.4319957196712494, -1.6773983240127563, 1.6544294357299805, 0.12993648648262024, -1.003052830696106, 0.393853098154068, 0.26735547184944153, -1.157072901725769, 1.8754066228866577, -1.0590441577090495, 0.9509012734520184, 3.6301059191679355
