timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0
297649, 0.581215500831604, -4.195837497711182, 16.880348205566406, 20.33536720275879, -15.265803337097168, 0.00024784397101029754, 0.17736315727233887, -0.052096832543611526, 0.021906431764364243, -0.0937909409403801, 0.788043737411499, 0.05539141595363617, -0.4050449923704136, -0.7516862251618193, 21.348029901177526
297659, 0.568354606628418, -4.184033393859863, 16.872753143310547, 20.33536720275879, -15.265803337097168, 0.008972451090812683, 0.17714431881904602, -0.05215037614107132, 0.02102377451956272, -0.09385021775960922, 0.7880632877349854, 0.05539920926094055, -0.4075593284635522, -0.7604034789628145, 21.330280255885427
297669, 0.555270791053772, -4.177052021026611, 16.870243072509766, 20.33536720275879, -15.265803337097168, 0.019011182710528374, 0.17691469192504883, -0.052176229655742645, 0.048159219324588776, -0.09380252659320831, 0.7880718111991882, 0.05541586875915527, -0.4314110698477201, -0.7453445581358551, 21.349199473087122
297679, 0.5297385454177856, -4.166029930114746, 16.86661720275879, 20.33536720275879, -15.265803337097168, 0.02804604172706604, 0.176681250333786, -0.05217672511935234, 0.046526454389095306, -0.09382496774196625, 0.7880910038948059, 0.05540340021252632, -0.44910661054203554, -0.7447109312863631, 21.35249598338871
297689, 0.51064133644104, -4.160277366638184, 16.865068435668945, 20.33536720275879, -15.265803337097168, 0.038911789655685425, 0.1764393448829651, -0.05213003233075142, 0.0803668349981308, -0.09380219131708145, 0.7880962491035461, 0.055391762405633926, -0.4584569772259623, -0.7355997178306666, 21.347566211930438
297699, 0.4818882346153259, -4.1502814292907715, 16.865615844726562, 20.33536720275879, -15.265803337097168, 0.04869096353650093, 0.17619648575782776, -0.052050501108169556, 0.07861205190420151, -0.0938328206539154, 0.7881122827529907, 0.0554017573595047, -0.47580386736874647, -0.7367902837771112, 21.344149661357942
297709, 0.46410781145095825, -4.144826412200928, 16.868661880493164, 20.33536720275879, -15.265803337097168, 0.061865389347076416, 0.1759480983018875, -0.05192463845014572, 0.13326793909072876, -0.09385041892528534, 0.7881226539611816, 0.05541364848613739, -0.487924381576669, -0.7430590374283952, 21.34974088987484
297719, 0.44454482197761536, -4.137552261352539, 16.875165939331055, 20.33536720275879, -15.265803337097168, 0.07372236996889114, 0.17570160329341888, -0.05177478492259979, 0.13054531812667847, -0.09385984390974045, 0.7881391644477844, 0.055413395166397095, -0.4897298046445066, -0.7432496569577154, 21.350922399239117
297729, 0.4337889552116394, -4.133089065551758, 16.880449295043945, 20.33536720275879, -15.265803337097168, 0.07728610932826996, 0.17545312643051147, -0.051596347242593765, 0.03590761870145798, -0.0938500389456749, 0.78814697265625, 0.05542770028114319, -0.5021533270888612, -0.7546691162468733, 21.35303863774381
297739, 0.425504595041275, -4.1299262046813965, 16.89107322692871, 20.33536720275879, -15.265803337097168, 0.08049347251653671, 0.1752079874277115, -0.05140538886189461, 0.03428222984075546, -0.09383969008922577, 0.7881442904472351, 0.055428870022296906, -0.4957133858391703, -0.7516872309351754, 21.354416179527174
297749, 0.425588995218277, -4.12783670425415, 16.89746856689453, 20.33536720275879, -15.265803337097168, 0.08283230662345886, 0.1749693900346756, -0.05121009796857834, 0.02571689523756504, -0.093841053545475, 0.7881307601928711, 0.055411409586668015, -0.5019667634889798, -0.7540731083420837, 21.350993502477795
297759, 0.432590514421463, -4.122439384460449, 16.908475875854492, 20.33536720275879, -15.265803337097168, 0.08493725955486298, 0.17473497986793518, -0.051021985709667206, 0.024455148726701736, -0.09384109079837799, 0.7881258130073547, 0.0553925484418869, -0.49571876486762684, -0.7494921416157183, 21.346163470602797
297769, 0.4417056143283844, -4.118605613708496, 16.915973663330078, 20.33536720275879, -15.265803337097168, 0.08300480991601944, 0.17450064420700073, -0.05085354670882225, -0.026165802031755447, -0.09383662045001984, 0.7881247997283936, 0.055379293859004974, -0.4787085856847547, -0.751066730420149, 21.346256775898453
297779, 0.4599917232990265, -4.115566730499268, 16.923521041870117, 20.33536720275879, -15.265803337097168, 0.08126560598611832, 0.1742711216211319, -0.05070580542087555, -0.026677073910832405, -0.0938219502568245, 0.7880924940109253, 0.05539702624082565, -0.46085875099250506, -0.7540277713272587, 21.3510318683624
297789, 0.4735020101070404, -4.111222267150879, 16.92591667175293, 20.33536720275879, -15.265803337097168, 0.07860779762268066, 0.1740444451570511, -0.05059421807527542, -0.04136887565255165, -0.09381477534770966, 0.7880808711051941, 0.055403679609298706, -0.45177967531173524, -0.7489260813907208, 21.341966893868307
297799, 0.49453485012054443, -4.1084723472595215, 16.92516326904297, 20.33536720275879, -15.265803337097168, 0.07621576637029648, 0.17382004857063293, -0.050508636981248856, -0.041859034448862076, -0.09382176399230957, 0.7880807518959045, 0.05539422482252121, -0.43947305431927003, -0.7544025781135417, 21.348253719368543
297809, 0.5081760287284851, -4.106257915496826, 16.923742294311523, 20.33536720275879, -15.265803337097168, 0.07242109626531601, 0.1736016422510147, -0.05046089366078377, -0.06352701038122177, -0.09381242096424103, 0.788074791431427, 0.0553925596177578, -0.4251684531396069, -0.7534672495848724, 21.346279620046776
297819, 0.5227960348129272, -4.101311683654785, 16.917978286743164, 20.33536720275879, -15.265803337097168, 0.06900589168071747, 0.17338678240776062, -0.05043375864624977, -0.06364420056343079, -0.09380021691322327, 0.7880479097366333, 0.05537400767207146, -0.41740834371344937, -0.7447135002462062, 21.351510692747823
297829, 0.5308971405029297, -4.09656286239624, 16.913633346557617, 20.33536720275879, -15.265803337097168, 0.06347248703241348, 0.17317141592502594, -0.05043204501271248, -0.0955752357840538, -0.09379693865776062, 0.7880526781082153, 0.05537921190261841, -0.4110224184058272, -0.7519705068568214, 21.34737154495605
297839, 0.5370146632194519, -4.089823246002197, 16.906185150146484, 20.33536720275879, -15.265803337097168, 0.058492425829172134, 0.17295722663402557, -0.05043905973434448, -0.09541627764701843, -0.09379381686449051, 0.7880464196205139, 0.05536341667175293, -0.4134157709277585, -0.7536994565182056, 21.3455699850701
297849, 0.5373731851577759, -4.0862250328063965, 16.90082550048828, 20.33536720275879, -15.265803337097168, 0.05346410349011421, 0.17274096608161926, -0.05045396462082863, -0.10226301103830338, -0.09379327297210693, 0.7880415916442871, 0.05535684525966644, -0.41114011526653377, -0.7484782516737596, 21.352649917745666
