timeTick, roll, pitch, yaw, accX, accY, accZ, baro, m1, m2, m3, m4, thrust, vbat, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0
244802, -0.3318417966365814, -1.309247374534607, 2.563004970550537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.31464070081710815, -0.4048926830291748, 0.0612507164478302, -0.009539869336034667, 0.3241371790041967, 0.8070193338264972
244812, -0.3314588963985443, -1.3112953901290894, 2.56245493888855, -0.02391950599849224, -0.005783454980701208, 1.0014241933822632, 0.18590545654296875, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 7.973554611206055, -0.3145705461502075, -0.40496110916137695, 0.06125286966562271, -0.011573485283101951, 0.33686458921249596, 0.8807698719246831
244822, -0.3337208330631256, -1.3111273050308228, 2.560245990753174, -0.02075638249516487, -0.007264785002917051, 1.0012271404266357, 0.18590545654296875, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 7.973554611206055, -0.31446272134780884, -0.404990553855896, 0.06142314150929451, 0.03415260004261069, 0.22305301126183963, 0.8740007680506165
244832, -0.3330502212047577, -1.3124390840530396, 2.5591492652893066, -0.021028833463788033, -0.006474084220826626, 1.0009815692901611, 0.1421661376953125, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 7.973554611206055, -0.3136129379272461, -0.4061576724052429, 0.05960489809513092, 0.28562698328108715, -0.48114400149270864, 0.37487108856408685
244842, -0.3325590491294861, -1.313490867614746, 2.5577964782714844, -0.02401132322847843, -0.00664628017693758, 0.9991421103477478, 0.1421661376953125, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 7.973554611206055, -0.31450262665748596, -0.40493911504745483, 0.061373405158519745, 0.057255920971671835, 0.22457637582269285, 0.8107391611577256
244852, -0.33158451318740845, -1.313283085823059, 2.5593855381011963, -0.020678605884313583, -0.0041251531802117825, 0.9997415542602539, 0.1722412109375, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 7.973554611206055, -0.3135205805301666, -0.4062330722808838, 0.05959097295999527, 0.2814395001267706, -0.5132087532300602, 0.4445219258772093
244862, -0.3320346474647522, -1.3139848709106445, 2.5600242614746094, -0.022051863372325897, -0.005879411473870277, 1.0008766651153564, 0.1722412109375, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 7.973554611206055, -0.3142525553703308, -0.40457096695899963, 0.06039024516940117, 0.09654928085691244, 0.2802468457057046, 1.3166953666503913
244872, -0.33254343271255493, -1.3152586221694946, 2.560903787612915, -0.02179749310016632, -0.007353601045906544, 1.0004544258117676, 0.205047607421875, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 7.973554611206055, -0.3140488564968109, -0.4049485921859741, 0.06090325117111206, 0.18170310330331205, 0.4442841213838449, 1.082015061529809
244882, -0.3333449065685272, -1.314983606338501, 2.5621049404144287, -0.019598502665758133, -0.007045426871627569, 1.0000849962234497, 0.205047607421875, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 7.973554611206055, -0.3141772747039795, -0.40584906935691833, 0.06005632504820824, -0.04781588893416274, 0.1984519148593904, 0.5125014074631378
244892, -0.33236682415008545, -1.3162437677383423, 2.5632379055023193, -0.02076917327940464, -0.005137037020176649, 1.0002446174621582, 0.1448974609375, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 7.973554611206055, -0.31451502442359924, -0.4049360454082489, 0.06137854605913162, 0.05430970183772613, 0.2284238824858562, 0.8113867800233686
244902, -0.332410991191864, -1.3162548542022705, 2.562894344329834, -0.022214055061340332, -0.0048368582502007484, 1.0021648406982422, 0.1448974609375, 9362.0, 28835.0, 32767.0, 9362.0, 0.0, 7.973554611206055, -0.3145209848880768, -0.40493282675743103, 0.061383284628391266, 0.06001136094634434, 0.22212546714598602, 0.8112378147366774
