timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0
85061, 0.33263590931892395, -1.5651365518569946, 1.5043237209320068, 0, 0, 0, 0, 0, 0, 0.037966564297676086, 0.013309570029377937, 0.05687179043889046, -0.48338774745999713, 0.22376901154729012, 2.0298722236382574
85071, 0.3331044018268585, -1.5643442869186401, 1.5029159784317017, 0.0, 0.0, 0.07822713255882263, 0.06380066275596619, -0.0316559337079525, -0.043332964181900024, 0.03790580853819847, 0.013250195421278477, 0.05683593451976776, -0.447154027385806, 0.2710956273559191, 2.035500391443711
85081, 0.33334240317344666, -1.565848469734192, 1.5031429529190063, 0.0, 0.0, 0.07614477723836899, 0.06380221992731094, -0.031656429171562195, 0.010196998715400696, 0.038192905485630035, 0.013256431557238102, 0.05680999904870987, -0.48474475174312687, 0.24455850930749534, 1.9935020151889113
85091, 0.33219075202941895, -1.5640735626220703, 1.503358006477356, 0.0, 0.0, 0.07427065819501877, 0.06380506604909897, -0.031657908111810684, 0.010111181996762753, 0.0379791185259819, 0.01329898089170456, 0.056884799152612686, -0.4758416453354912, 0.22218343526330386, 2.0294386765065595
85101, 0.3321015536785126, -1.5638900995254517, 1.5035223960876465, 0.0, 0.0, 0.08242739737033844, 0.06380712985992432, -0.031657785177230835, 0.13722439110279083, 0.037922993302345276, 0.013265694491565228, 0.056853216141462326, -0.4428867722722891, 0.26837312913508526, 2.030944035706037
85111, 0.3324252963066101, -1.5633258819580078, 1.5045630931854248, 0.0, 0.0, 0.08976846188306808, 0.06380780786275864, -0.03165672346949577, 0.1355566680431366, 0.03792503476142883, 0.0133347874507308, 0.05666869506239891, -0.40896947995417693, 0.28492097433502295, 2.007818765897507
85121, 0.3319246470928192, -1.563204050064087, 1.5053277015686035, 0.0, 0.0, 0.0950082316994667, 0.06380744278430939, -0.03165607526898384, 0.11613614857196808, 0.037964966148138046, 0.013308875262737274, 0.05686900019645691, -0.4790987476575402, 0.22128585233380704, 2.0364369593277387
85131, 0.33141136169433594, -1.563513994216919, 1.5068044662475586, 0.0, 0.0, 0.09972402453422546, 0.06380704045295715, -0.03165501728653908, 0.11466511338949203, 0.037974610924720764, 0.013304304331541061, 0.05688425898551941, -0.477453352592008, 0.22561320101476667, 2.02850901641385
85141, 0.33287152647972107, -1.563612699508667, 1.5069109201431274, 0.0, 0.0, 0.10752353817224503, 0.06380712985992432, -0.031651727855205536, 0.15923136472702026, 0.03799508884549141, 0.01335100270807743, 0.056845974177122116, -0.5219400874845719, 0.19240571114841032, 2.031761156943706
85151, 0.33175382018089294, -1.562584638595581, 1.5080540180206299, 0.0, 0.0, 0.11454309523105621, 0.06380739063024521, -0.03165123611688614, 0.15734195709228516, 0.03818437457084656, 0.013240118511021137, 0.05683664605021477, -0.48419734496524564, 0.24393559720786584, 1.9918388888853873
