timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0
458777, 3.3251447677612305, 17.2203426361084, 0.7686659693717957, 51.175445556640625, -21.470489501953125, 1.6906545162200928, -0.8731020092964172, -0.10496054589748383, -0.1425963193178177, -0.1351080983877182, -2.254091739654541, 1.3494749069213867, 22.81601203737923, 152.08447332399987, -85.62052593975675
458787, 1.894072413444519, 17.27402687072754, 0.5103196501731873, 51.166744232177734, -21.471580505371094, 1.6930123567581177, -0.8700497150421143, -0.10904450714588165, -0.05774049460887909, -0.1649368554353714, -2.261737585067749, 1.3726588487625122, -14.19917914332326, 123.26717423403528, -67.46444241923342
458797, 1.729368805885315, 17.202625274658203, -0.5752320885658264, 51.15807342529297, -21.472684860229492, 1.6951344013214111, -0.8672345280647278, -0.1104811280965805, -0.03740397468209267, -0.17061209678649902, -2.2789146900177, 1.4008147716522217, 2.2708723489236564, 23.075584992161765, 2.4958734072775193
458807, 2.377737283706665, 17.18869400024414, -0.30659958720207214, 51.14942932128906, -21.473800659179688, 1.6861083507537842, -0.8643674850463867, -0.11159475147724152, -0.2130603790283203, -0.1550450176000595, -2.2471630573272705, 1.4231442213058472, -12.24707576965716, -32.875201281061464, -170.28033354164285
458817, 2.1050307750701904, 17.10894012451172, -2.5294370651245117, 51.140811920166016, -21.474939346313477, 1.6779848337173462, -0.861579179763794, -0.11385323107242584, -0.19133102893829346, -0.18844163417816162, -2.284261703491211, 1.4026637077331543, 0.3808371636685377, 23.345425186707217, 3.177714190803877
458827, 0.3903404772281647, 17.0352725982666, 0.4669302701950073, 51.132225036621094, -21.47609519958496, 1.6728618144989014, -0.8587198257446289, -0.1155792623758316, -0.15021632611751556, -0.1749117076396942, -2.3455731868743896, 1.4250105619430542, 8.515189271174357, 35.92727658407361, -43.62239246795879
458837, 1.445335865020752, 17.031417846679688, 1.539487600326538, 51.1236686706543, -21.477237701416016, 1.6682511568069458, -0.8558061122894287, -0.11419791728258133, -0.1577085703611374, -0.20678065717220306, -2.2790915966033936, 1.4022389650344849, 2.586249394787719, 23.12295077669802, 8.577896676769797
458847, 3.241792917251587, 17.204599380493164, 0.3094964623451233, 51.11513900756836, -21.47838592529297, 1.6695687770843506, -0.8529956936836243, -0.1147322952747345, -0.12493875622749329, -0.18177883327007294, -2.2510297298431396, 1.4341644048690796, -32.16663823449512, -36.37951754266922, 172.486712478872
458857, 1.658158779144287, 17.712142944335938, 1.5321009159088135, 51.106632232666016, -21.479570388793945, 1.6707545518875122, -0.8506787419319153, -0.11849022656679153, -0.120548315346241, -0.18756598234176636, -2.2860429286956787, 1.3299652338027954, 30.1031319868871, -176.33787127699702, -87.76792337273613
458867, 1.120843529701233, 18.14094352722168, 0.29118606448173523, 51.09813690185547, -21.480764389038086, 1.6764696836471558, -0.8495866656303406, -0.11934024840593338, -0.023003993555903435, -0.18612916767597198, -2.311211585998535, 1.4419716596603394, -42.12406210102326, 42.75461505125568, 24.97565863494984
458877, 2.129256248474121, 18.596254348754883, -0.3587134778499603, 51.08964157104492, -21.481956481933594, 1.6816132068634033, -0.8495035767555237, -0.11921259015798569, -0.012393204495310783, -0.2009328156709671, -2.2589733600616455, 1.4400025606155396, -33.161904660005035, -36.97174856305085, 168.37390448395453
458887, 1.5033962726593018, 18.910839080810547, -1.4342988729476929, 51.08114242553711, -21.483173370361328, 1.6807736158370972, -0.8498727083206177, -0.12168976664543152, -0.017278218641877174, -0.24477818608283997, -2.29280424118042, 1.4047234058380127, -1.327445555663353, 24.441861548429927, 3.2646514992585356
458897, -1.014661431312561, 18.915109634399414, 2.5229618549346924, 51.072628021240234, -21.48439598083496, 1.6800180673599243, -0.8515339493751526, -0.12222232669591904, 0.033314745873212814, -0.25511887669563293, -2.2917919158935547, 1.40696120262146, -3.0731456653405003, 25.562351472516298, 6.408841090873386
458907, 0.04843062534928322, 18.995803833007812, 2.794377326965332, 51.0640983581543, -21.485578536987305, 1.6839858293533325, -0.8531425595283508, -0.11818644404411316, 0.10005884617567062, -0.27074360847473145, -2.2860145568847656, 1.3963336944580078, -60.42701113128922, 109.86434318827413, -29.604267195515103
458917, 1.9457201957702637, 18.97157859802246, 0.979694664478302, 51.05554962158203, -21.486740112304688, 1.6875568628311157, -0.8548761606216431, -0.11614678055047989, 0.07050517201423645, -0.2730708122253418, -2.2912299633026123, 1.4093782901763916, 2.427535528253082, 24.86895358950096, 6.256222927323933
458927, 0.7325049638748169, 19.637123107910156, 1.1365430355072021, 51.0469856262207, -21.4879150390625, 1.6929588317871094, -0.8564889430999756, -0.1175825446844101, 0.05704830586910248, -0.2379748821258545, -2.297490358352661, 1.3239954710006714, 25.59358303987582, -176.4762548839839, -86.52113896661969
458937, -0.5204963088035583, 19.898387908935547, 1.7222100496292114, 51.03839111328125, -21.48908233642578, 1.6978206634521484, -0.8595811724662781, -0.1167980507016182, 0.0688316822052002, -0.28801432251930237, -2.2969043254852295, 1.4100382328033447, 0.7087760013883128, 25.85708463716111, 4.238135710939462
458947, 1.4655756950378418, 19.943248748779297, -0.24951109290122986, 51.02975845336914, -21.490219116210938, 1.689620018005371, -0.8631680607795715, -0.11374810338020325, -0.10577302426099777, -0.294238418340683, -2.2992048263549805, 1.412192702293396, 4.274867230533897, 25.626817463714218, 4.672280286935076
458957, 0.6570401191711426, 20.00861358642578, 0.7469437718391418, 51.02109146118164, -21.491363525390625, 1.6822394132614136, -0.8667268753051758, -0.11437186598777771, -0.10334188491106033, -0.3042922914028168, -2.30293607711792, 1.4120525121688843, -1.3977889498325633, 25.75236286434341, 5.136198650416433
458967, -2.400033473968506, 19.793777465820312, 3.8557560443878174, 51.01239013671875, -21.49249839782715, 1.6717684268951416, -0.8703069686889648, -0.11351068317890167, -0.14732034504413605, -0.31313538551330566, -2.3035523891448975, 1.4138500690460205, -2.8143879331603405, 25.552389731893186, 7.498205668884249
458977, -1.8203295469284058, 19.675155639648438, 3.284111738204956, 51.003658294677734, -21.49357032775879, 1.6623445749282837, -0.8732505440711975, -0.10710137337446213, -0.1400556117296219, -0.32349497079849243, -2.2999494075775146, 1.4113713502883911, -0.8686789205335553, 25.206476509335033, 7.82888572018848
