timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0
23500, -0.062086764723062515, -2.5146851539611816, 0.10415305197238922, 0, 0, 0, 0, 0, 0, -0.020465536043047905, -0.46739885210990906, 0.06362259387969971, -0.9158429311733649, -0.6031344524980966, 5.152525556030216
23510, -0.06142926216125488, -2.5148119926452637, 0.10378986597061157, 0.0, 0.0, -0.16663973033428192, 0.10269235819578171, 0.006096156779676676, -0.03195035457611084, -0.02045843005180359, -0.4673921763896942, 0.06362755596637726, -0.9121400663000047, -0.6056433771763636, 5.166091311329115
23520, -0.0628567487001419, -2.5141794681549072, 0.10376869142055511, 0.0, 0.0, -0.1647401601076126, 0.10269752889871597, 0.00609245989471674, -0.03157508000731468, -0.020532066002488136, -0.46738532185554504, 0.06357985734939575, -0.9116726616914661, -0.547901726441296, 5.1545556863886315
23530, -0.06332732737064362, -2.515240430831909, 0.10449174791574478, 0.0, 0.0, -0.1674037128686905, 0.10269983857870102, 0.006089035887271166, -0.08770184218883514, -0.0205234345048666, -0.46738332509994507, 0.0635918527841568, -0.9221289263563992, -0.5492627094709235, 5.156215178922299
23540, -0.062291696667671204, -2.514352798461914, 0.10614743828773499, 0.0, 0.0, -0.16980092227458954, 0.10270246118307114, 0.0060875131748616695, -0.08664894104003906, -0.020464668050408363, -0.46739661693573, 0.0636398047208786, -0.9144623177049905, -0.6051466787105824, 5.158294589003036
23550, -0.06216670945286751, -2.515256643295288, 0.10644670575857162, 0.0, 0.0, -0.16977334022521973, 0.10270606726408005, 0.006084316875785589, -0.05744963139295578, -0.020461443811655045, -0.4673885405063629, 0.06362941861152649, -0.9076433241620832, -0.6124393817378575, 5.158386096138866
23560, -0.06165063753724098, -2.5162241458892822, 0.10610271990299225, 0.0, 0.0, -0.16974851489067078, 0.1027090847492218, 0.006080370396375656, -0.05681400001049042, -0.020389415323734283, -0.46733778715133667, 0.06357163190841675, -0.9100615388128036, -0.5939444717259335, 5.12215339138921
23570, -0.06101832911372185, -2.5161292552948, 0.10632548481225967, 0.0, 0.0, -0.17245902121067047, 0.10271310806274414, 0.006076463032513857, -0.09139956533908844, -0.02047916129231453, -0.4673890173435211, 0.0636080726981163, -0.9106466077721292, -0.6099880002310272, 5.157259502771028
23580, -0.06136563420295715, -2.516601324081421, 0.10688015073537827, 0.0, 0.0, -0.17489849030971527, 0.1027197614312172, 0.0060737719759345055, -0.09035725146532059, -0.020463058724999428, -0.4673886001110077, 0.06362784653902054, -0.9099376097219349, -0.6058970846466138, 5.154511784595509
23590, -0.0612211674451828, -2.517888069152832, 0.10674837976694107, 0.0, 0.0, -0.17928211390972137, 0.1027240976691246, 0.0060695745050907135, -0.11755374819040298, -0.020452722907066345, -0.4673392176628113, 0.0635526180267334, -0.9141104104279915, -0.5364283107938093, 5.124148603423218
